['X'],['Y'],['Percent'],['Total Shots'],['Goals'],Adjustment,Frequency after Adjustment,Rating
34,-14,0,92,0,92,0,0.05
34,-15,0.0119047619,84,1,84,0.0119047619,0.05
34,-16,0.00826446281,121,1,121,0.00826446281,0.04
34,-17,0.01449275362,69,1,69,0.01449275362,0.06
34,-18,0.009259259259,108,1,108,0.009259259259,0.04
34,-19,0.03571428571,84,3,84,0.03571428571,0.15
34,-20,0,131,0,131,0,0.05
34,-21,0.04081632653,147,6,147,0.04081632653,0.17
34,-22,0.008474576271,118,1,118,0.008474576271,0.04
34,-23,0.005747126437,174,1,174,0.005747126437,0.02
34,-24,0.02255639098,133,3,133,0.02255639098,0.1
34,-25,0.01724137931,174,3,174,0.01724137931,0.07
34,-26,0.03267973856,153,5,153,0.03267973856,0.14
34,-27,0.02631578947,190,5,190,0.02631578947,0.11
34,-28,0,126,0,126,0,0.05
34,-29,0.02857142857,210,6,210,0.02857142857,0.12
34,-30,0.01428571429,140,2,140,0.01428571429,0.06
34,-31,0.01639344262,183,3,183,0.01639344262,0.07
34,-32,0.01503759398,133,2,133,0.01503759398,0.06
34,-33,0.01910828025,157,3,157,0.01910828025,0.08
34,-34,0,106,0,106,0,0.05
34,-35,0,88,0,88,0,0.05
34,-36,0.015625,64,1,64,0.015625,0.07
34,-37,0.05,20,1,0.34,0.017,0.07
34,-38,0,18,0,0.306,0,0.05
34,-39,0,6,0,0.102,0,0.05
34,-40,0,0,0,0,0,0.05
34,42,0,2,0,0.034,0,0.05
34,41,0,0,0,0,0,0.05
34,40,0,5,0,0.085,0,0.05
34,-40,0,0,0,0,0,0.05
34,-41,0,1,0,0.017,0,0.05
34,-42,0,0,0,0,0,0.05
33,40,0,2,0,0.034,0,0.05
33,39,0,4,0,0.068,0,0.05
33,38,0,24,0,0.408,0,0.05
33,37,0,18,0,0.306,0,0.05
33,36,0,42,0,42,0,0.05
33,35,0.04109589041,73,3,73,0.04109589041,0.17
33,34,0,96,0,96,0,0.05
33,33,0.01724137931,116,2,116,0.01724137931,0.07
33,32,0.04444444444,90,4,90,0.04444444444,0.18
33,31,0.02830188679,106,3,106,0.02830188679,0.12
33,30,0.02912621359,103,3,103,0.02912621359,0.12
33,29,0.02142857143,140,3,140,0.02142857143,0.09
33,28,0.03529411765,85,3,85,0.03529411765,0.15
33,27,0.0078125,128,1,128,0.0078125,0.03
33,26,0.025,80,2,80,0.025,0.11
33,25,0.02040816327,98,2,98,0.02040816327,0.09
33,24,0,80,0,80,0,0.05
33,23,0.01652892562,121,2,121,0.01652892562,0.07
33,22,0.05555555556,54,3,54,0.05555555556,0.22
33,21,0.03797468354,79,3,79,0.03797468354,0.16
33,20,0,70,0,70,0,0.05
33,19,0.01724137931,58,1,58,0.01724137931,0.07
33,18,0,66,0,66,0,0.05
33,17,0.04761904762,42,2,42,0.04761904762,0.19
33,16,0.03636363636,55,2,55,0.03636363636,0.15
33,15,0.0612244898,49,3,49,0.0612244898,0.24
33,14,0.03076923077,65,2,65,0.03076923077,0.13
33,13,0.02941176471,34,1,0.578,0.017,0.07
33,12,0,40,0,40,0,0.05
33,11,0.06666666667,45,3,45,0.06666666667,0.26
33,10,0.02222222222,45,1,45,0.02222222222,0.09
33,9,0,39,0,39,0,0.05
33,8,0,62,0,62,0,0.05
33,7,0.01960784314,51,1,51,0.01960784314,0.08
33,6,0.02380952381,42,1,42,0.02380952381,0.1
33,5,0.06666666667,60,4,60,0.06666666667,0.26
33,4,0,46,0,46,0,0.05
33,3,0.0625,64,4,64,0.0625,0.25
33,2,0.03773584906,53,2,53,0.03773584906,0.16
33,1,0.03896103896,77,3,77,0.03896103896,0.16
33,0,0,55,0,55,0,0.05
33,-1,0.04615384615,65,3,65,0.04615384615,0.19
33,-2,0.02325581395,43,1,43,0.02325581395,0.1
33,-3,0.01470588235,68,1,68,0.01470588235,0.06
33,-4,0.04347826087,46,2,46,0.04347826087,0.18
33,-5,0,59,0,59,0,0.05
33,-6,0.03333333333,30,1,0.51,0.017,0.07
33,-7,0.03703703704,54,2,54,0.03703703704,0.15
33,-8,0.01612903226,62,1,62,0.01612903226,0.07
33,-9,0.04444444444,45,2,45,0.04444444444,0.18
33,-10,0.02631578947,38,1,38,0.02631578947,0.11
33,-11,0.03333333333,30,1,0.51,0.017,0.07
33,-12,0.01694915254,59,1,59,0.01694915254,0.07
33,-13,0,43,0,43,0,0.05
33,-14,0.03333333333,60,2,60,0.03333333333,0.14
33,-15,0.03921568627,51,2,51,0.03921568627,0.16
33,-16,0.03389830508,59,2,59,0.03389830508,0.14
33,-17,0,49,0,49,0,0.05
33,-18,0.025,80,2,80,0.025,0.11
33,-19,0.01851851852,54,1,54,0.01851851852,0.08
33,-20,0.04651162791,86,4,86,0.04651162791,0.19
33,-21,0.01075268817,93,1,93,0.01075268817,0.05
33,-22,0.02469135802,81,2,81,0.02469135802,0.1
33,-23,0.03125,96,3,96,0.03125,0.13
33,-24,0.0253164557,79,2,79,0.0253164557,0.11
33,-25,0,117,0,117,0,0.05
33,-26,0.0101010101,99,1,99,0.0101010101,0.04
33,-27,0.008771929825,114,1,114,0.008771929825,0.04
33,-28,0.008333333333,120,1,120,0.008333333333,0.04
33,-29,0.007936507937,126,1,126,0.007936507937,0.03
33,-30,0.02325581395,86,2,86,0.02325581395,0.1
33,-31,0.0380952381,105,4,105,0.0380952381,0.16
33,-32,0,70,0,70,0,0.05
33,-33,0.009433962264,106,1,106,0.009433962264,0.04
33,-34,0.01724137931,58,1,58,0.01724137931,0.07
33,-35,0,67,0,67,0,0.05
33,-36,0,40,0,40,0,0.05
33,-37,0.05882352941,17,1,0.289,0.017,0.07
33,-38,0,13,0,0.221,0,0.05
33,-39,0,5,0,0.085,0,0.05
33,-40,0,5,0,0.085,0,0.05
33,42,0,1,0,0.017,0,0.05
33,41,0,0,0,0,0,0.05
33,40,0,2,0,0.034,0,0.05
33,-40,0,5,0,0.085,0,0.05
33,-41,0,0,0,0,0,0.05
33,-42,0,0,0,0,0,0.05
32,40,0,6,0,0.102,0,0.05
32,39,0,13,0,0.221,0,0.05
32,38,0.03333333333,30,1,0.51,0.017,0.07
32,37,0,33,0,0.561,0,0.05
32,36,0,63,0,63,0,0.05
32,35,0.02727272727,110,3,110,0.02727272727,0.11
32,34,0,83,0,83,0,0.05
32,33,0.008064516129,124,1,124,0.008064516129,0.03
32,32,0.0396039604,101,4,101,0.0396039604,0.16
32,31,0.01398601399,143,2,143,0.01398601399,0.06
32,30,0,115,0,115,0,0.05
32,29,0,138,0,138,0,0.05
32,28,0.02105263158,95,2,95,0.02105263158,0.09
32,27,0.01503759398,133,2,133,0.01503759398,0.06
32,26,0.03921568627,102,4,102,0.03921568627,0.16
32,25,0.01785714286,112,2,112,0.01785714286,0.08
32,24,0.03614457831,83,3,83,0.03614457831,0.15
32,23,0.04716981132,106,5,106,0.04716981132,0.19
32,22,0.01470588235,68,1,68,0.01470588235,0.06
32,21,0.06060606061,99,6,99,0.06060606061,0.24
32,20,0.03225806452,93,3,93,0.03225806452,0.13
32,19,0.04411764706,68,3,68,0.04411764706,0.18
32,18,0.02941176471,68,2,68,0.02941176471,0.12
32,17,0.03278688525,61,2,61,0.03278688525,0.14
32,16,0.01515151515,66,1,66,0.01515151515,0.06
32,15,0.04545454545,44,2,44,0.04545454545,0.18
32,14,0.03636363636,55,2,55,0.03636363636,0.15
32,13,0.02083333333,48,1,48,0.02083333333,0.09
32,12,0.01818181818,55,1,55,0.01818181818,0.08
32,11,0.05,40,2,40,0.05,0.2
32,10,0,49,0,49,0,0.05
32,9,0.025,40,1,40,0.025,0.11
32,8,0,56,0,56,0,0.05
32,7,0.0350877193,57,2,57,0.0350877193,0.15
32,6,0.04651162791,43,2,43,0.04651162791,0.19
32,5,0.03389830508,59,2,59,0.03389830508,0.14
32,4,0.08163265306,49,4,49,0.08163265306,0.31
32,3,0.01470588235,68,1,68,0.01470588235,0.06
32,2,0,59,0,59,0,0.05
32,1,0.06578947368,76,5,76,0.06578947368,0.26
32,0,0.0350877193,57,2,57,0.0350877193,0.15
32,-1,0.05,80,4,80,0.05,0.2
32,-2,0.03571428571,56,2,56,0.03571428571,0.15
32,-3,0.0447761194,67,3,67,0.0447761194,0.18
32,-4,0.02,50,1,50,0.02,0.08
32,-5,0.01785714286,56,1,56,0.01785714286,0.08
32,-6,0,48,0,48,0,0.05
32,-7,0,53,0,53,0,0.05
32,-8,0.1020408163,49,5,49,0.1020408163,0.37
32,-9,0.02380952381,42,1,42,0.02380952381,0.1
32,-10,0,54,0,54,0,0.05
32,-11,0,50,0,50,0,0.05
32,-12,0.03225806452,62,2,62,0.03225806452,0.13
32,-13,0.02564102564,39,1,39,0.02564102564,0.11
32,-14,0.06349206349,63,4,63,0.06349206349,0.25
32,-15,0.06,50,3,50,0.06,0.24
32,-16,0.02564102564,78,2,78,0.02564102564,0.11
32,-17,0.03076923077,65,2,65,0.03076923077,0.13
32,-18,0.03333333333,90,3,90,0.03333333333,0.14
32,-19,0.03076923077,65,2,65,0.03076923077,0.13
32,-20,0.01111111111,90,1,90,0.01111111111,0.05
32,-21,0,83,0,83,0,0.05
32,-22,0.01298701299,77,1,77,0.01298701299,0.06
32,-23,0.02830188679,106,3,106,0.02830188679,0.12
32,-24,0.03191489362,94,3,94,0.03191489362,0.13
32,-25,0.01801801802,111,2,111,0.01801801802,0.08
32,-26,0.03225806452,93,3,93,0.03225806452,0.13
32,-27,0.024,125,3,125,0.024,0.1
32,-28,0.01904761905,105,2,105,0.01904761905,0.08
32,-29,0,130,0,130,0,0.05
32,-30,0,81,0,81,0,0.05
32,-31,0.0243902439,123,3,123,0.0243902439,0.1
32,-32,0.009433962264,106,1,106,0.009433962264,0.04
32,-33,0.0350877193,114,4,114,0.0350877193,0.15
32,-34,0.0125,80,1,80,0.0125,0.05
32,-35,0,83,0,83,0,0.05
32,-36,0.01818181818,55,1,55,0.01818181818,0.08
32,-37,0,32,0,0.544,0,0.05
32,-38,0.05555555556,18,1,0.306,0.017,0.07
32,-39,0.1111111111,9,1,0.153,0.017,0.07
32,-40,0,4,0,0.068,0,0.05
32,42,0,0,0,0,0,0.05
32,41,0,1,0,0.017,0,0.05
32,40,0,6,0,0.102,0,0.05
32,-40,0,4,0,0.068,0,0.05
32,-41,0,0,0,0,0,0.05
32,-42,0,0,0,0,0,0.05
31,40,0.25,4,1,0.068,0.017,0.07
31,39,0,8,0,0.136,0,0.05
31,38,0.07142857143,14,1,0.238,0.017,0.07
31,37,0.03333333333,30,1,0.51,0.017,0.07
31,36,0.01639344262,61,1,61,0.01639344262,0.07
31,35,0,64,0,64,0,0.05
31,34,0.03636363636,55,2,55,0.03636363636,0.15
31,33,0.0119047619,84,1,84,0.0119047619,0.05
31,32,0.04255319149,94,4,94,0.04255319149,0.17
31,31,0.03409090909,88,3,88,0.03409090909,0.14
31,30,0,62,0,62,0,0.05
31,29,0.02352941176,85,2,85,0.02352941176,0.1
31,28,0,76,0,76,0,0.05
31,27,0,78,0,78,0,0.05
31,26,0,61,0,61,0,0.05
31,25,0.03703703704,81,3,81,0.03703703704,0.15
31,24,0.01587301587,63,1,63,0.01587301587,0.07
31,23,0.02469135802,81,2,81,0.02469135802,0.1
31,22,0.02272727273,44,1,44,0.02272727273,0.1
31,21,0.03846153846,52,2,52,0.03846153846,0.16
31,20,0,60,0,60,0,0.05
31,19,0,41,0,41,0,0.05
31,18,0.01886792453,53,1,53,0.01886792453,0.08
31,17,0.03225806452,31,1,0.527,0.017,0.07
31,16,0,49,0,49,0,0.05
31,15,0,35,0,0.595,0,0.05
31,14,0.02325581395,43,1,43,0.02325581395,0.1
31,13,0,20,0,0.34,0,0.05
31,12,0.02631578947,38,1,38,0.02631578947,0.11
31,11,0,16,0,0.272,0,0.05
31,10,0.0243902439,41,1,41,0.0243902439,0.1
31,9,0,33,0,0.561,0,0.05
31,8,0,37,0,37,0,0.05
31,7,0.02702702703,37,1,37,0.02702702703,0.11
31,6,0.08571428571,35,3,0.595,0.051,0.21
31,5,0.05882352941,34,2,0.578,0.034,0.14
31,4,0,33,0,0.561,0,0.05
31,3,0.04255319149,47,2,47,0.04255319149,0.17
31,2,0.02,50,1,50,0.02,0.08
31,1,0.03846153846,52,2,52,0.03846153846,0.16
31,0,0.03125,32,1,0.544,0.017,0.07
31,-1,0.015625,64,1,64,0.015625,0.07
31,-2,0.02941176471,34,1,0.578,0.017,0.07
31,-3,0.03921568627,51,2,51,0.03921568627,0.16
31,-4,0.07407407407,27,2,0.459,0.034,0.14
31,-5,0,41,0,41,0,0.05
31,-6,0,29,0,0.493,0,0.05
31,-7,0.04347826087,46,2,46,0.04347826087,0.18
31,-8,0.02777777778,36,1,36,0.02777777778,0.12
31,-9,0,27,0,0.459,0,0.05
31,-10,0,36,0,36,0,0.05
31,-11,0.07407407407,27,2,0.459,0.034,0.14
31,-12,0,45,0,45,0,0.05
31,-13,0.02777777778,36,1,36,0.02777777778,0.12
31,-14,0.02083333333,48,1,48,0.02083333333,0.09
31,-15,0,27,0,0.459,0,0.05
31,-16,0.05660377358,53,3,53,0.05660377358,0.23
31,-17,0,37,0,37,0,0.05
31,-18,0.03278688525,61,2,61,0.03278688525,0.14
31,-19,0.02380952381,42,1,42,0.02380952381,0.1
31,-20,0.01351351351,74,1,74,0.01351351351,0.06
31,-21,0,68,0,68,0,0.05
31,-22,0.03703703704,54,2,54,0.03703703704,0.15
31,-23,0.01333333333,75,1,75,0.01333333333,0.06
31,-24,0,59,0,59,0,0.05
31,-25,0.01351351351,74,1,74,0.01351351351,0.06
31,-26,0.01449275362,69,1,69,0.01449275362,0.06
31,-27,0.02325581395,86,2,86,0.02325581395,0.1
31,-28,0.06,50,3,50,0.06,0.24
31,-29,0.01315789474,76,1,76,0.01315789474,0.06
31,-30,0,71,0,71,0,0.05
31,-31,0.01149425287,87,1,87,0.01149425287,0.05
31,-32,0,56,0,56,0,0.05
31,-33,0.02,100,2,100,0.02,0.08
31,-34,0.04081632653,49,2,49,0.04081632653,0.17
31,-35,0.04705882353,85,4,85,0.04705882353,0.19
31,-36,0,75,0,75,0,0.05
31,-37,0.125,24,3,0.408,0.051,0.21
31,-38,0,18,0,0.306,0,0.05
31,-39,0,5,0,0.085,0,0.05
31,-40,0,2,0,0.034,0,0.05
31,42,0,0,0,0,0,0.05
31,41,0,1,0,0.017,0,0.05
31,40,0.25,4,1,0.068,0.017,0.07
31,-40,0,2,0,0.034,0,0.05
31,-41,0,0,0,0,0,0.05
31,-42,0,0,0,0,0,0.05
30,40,0,3,0,0.051,0,0.05
30,39,0,12,0,0.204,0,0.05
30,38,0,20,0,0.34,0,0.05
30,37,0,15,0,0.255,0,0.05
30,36,0.07142857143,28,2,0.476,0.034,0.14
30,35,0,36,0,36,0,0.05
30,34,0.08,25,2,0.425,0.034,0.14
30,33,0.02702702703,37,1,37,0.02702702703,0.11
30,32,0.02564102564,39,1,39,0.02564102564,0.11
30,31,0.02272727273,44,1,44,0.02272727273,0.1
30,30,0,42,0,42,0,0.05
30,29,0.02083333333,48,1,48,0.02083333333,0.09
30,28,0,25,0,0.425,0,0.05
30,27,0.02272727273,44,1,44,0.02272727273,0.1
30,26,0,33,0,0.561,0,0.05
30,25,0.08333333333,48,4,48,0.08333333333,0.32
30,24,0.05882352941,17,1,0.289,0.017,0.07
30,23,0,21,0,0.357,0,0.05
30,22,0,25,0,0.425,0,0.05
30,21,0.1034482759,29,3,0.493,0.051,0.21
30,20,0,31,0,0.527,0,0.05
30,19,0,12,0,0.204,0,0.05
30,18,0,19,0,0.323,0,0.05
30,17,0,15,0,0.255,0,0.05
30,16,0,17,0,0.289,0,0.05
30,15,0,16,0,0.272,0,0.05
30,14,0,13,0,0.221,0,0.05
30,13,0,12,0,0.204,0,0.05
30,12,0,11,0,0.187,0,0.05
30,11,0,15,0,0.255,0,0.05
30,10,0.1333333333,15,2,0.255,0.034,0.14
30,9,0,17,0,0.289,0,0.05
30,8,0.05555555556,18,1,0.306,0.017,0.07
30,7,0,19,0,0.323,0,0.05
30,6,0.07142857143,14,1,0.238,0.017,0.07
30,5,0.05263157895,19,1,0.323,0.017,0.07
30,4,0,13,0,0.221,0,0.05
30,3,0.03448275862,29,1,0.493,0.017,0.07
30,2,0.09523809524,21,2,0.357,0.034,0.14
30,1,0.08695652174,23,2,0.391,0.034,0.14
30,0,0.05263157895,19,1,0.323,0.017,0.07
30,-1,0,29,0,0.493,0,0.05
30,-2,0.09090909091,11,1,0.187,0.017,0.07
30,-3,0,33,0,0.561,0,0.05
30,-4,0.05882352941,17,1,0.289,0.017,0.07
30,-5,0.05263157895,19,1,0.323,0.017,0.07
30,-6,0.0625,16,1,0.272,0.017,0.07
30,-7,0.125,16,2,0.272,0.034,0.14
30,-8,0,17,0,0.289,0,0.05
30,-9,0,10,0,0.17,0,0.05
30,-10,0,11,0,0.187,0,0.05
30,-11,0,15,0,0.255,0,0.05
30,-12,0,18,0,0.306,0,0.05
30,-13,0,15,0,0.255,0,0.05
30,-14,0.09523809524,21,2,0.357,0.034,0.14
30,-15,0,10,0,0.17,0,0.05
30,-16,0.04761904762,21,1,0.357,0.017,0.07
30,-17,0,13,0,0.221,0,0.05
30,-18,0,26,0,0.442,0,0.05
30,-19,0,25,0,0.425,0,0.05
30,-20,0.04166666667,24,1,0.408,0.017,0.07
30,-21,0.07692307692,26,2,0.442,0.034,0.14
30,-22,0,22,0,0.374,0,0.05
30,-23,0,49,0,49,0,0.05
30,-24,0,33,0,0.561,0,0.05
30,-25,0.08823529412,34,3,0.578,0.051,0.21
30,-26,0.0625,16,1,0.272,0.017,0.07
30,-27,0,32,0,0.544,0,0.05
30,-28,0,31,0,0.527,0,0.05
30,-29,0.02272727273,44,1,44,0.02272727273,0.1
30,-30,0.03125,32,1,0.544,0.017,0.07
30,-31,0,43,0,43,0,0.05
30,-32,0,38,0,38,0,0.05
30,-33,0.02564102564,39,1,39,0.02564102564,0.11
30,-34,0,23,0,0.391,0,0.05
30,-35,0.04166666667,24,1,0.408,0.017,0.07
30,-36,0.04,25,1,0.425,0.017,0.07
30,-37,0,21,0,0.357,0,0.05
30,-38,0.125,16,2,0.272,0.034,0.14
30,-39,0,6,0,0.102,0,0.05
30,-40,0,2,0,0.034,0,0.05
30,42,0,0,0,0,0,0.05
30,41,0,0,0,0,0,0.05
30,40,0,3,0,0.051,0,0.05
30,-40,0,2,0,0.034,0,0.05
30,-41,0,0,0,0,0,0.05
30,-42,0,0,0,0,0,0.05
29,40,0,4,0,0.068,0,0.05
29,39,0,4,0,0.068,0,0.05
29,38,0.05882352941,17,1,0.289,0.017,0.07
29,37,0,17,0,0.289,0,0.05
29,36,0,24,0,0.408,0,0.05
29,35,0,20,0,0.34,0,0.05
29,34,0.03448275862,29,1,0.493,0.017,0.07
29,33,0.06451612903,31,2,0.527,0.034,0.14
29,32,0,21,0,0.357,0,0.05
29,31,0,28,0,0.476,0,0.05
29,30,0.04347826087,23,1,0.391,0.017,0.07
29,29,0.06666666667,30,2,0.51,0.034,0.14
29,28,0.04166666667,24,1,0.408,0.017,0.07
29,27,0,36,0,36,0,0.05
29,26,0,24,0,0.408,0,0.05
29,25,0,26,0,0.442,0,0.05
29,24,0,21,0,0.357,0,0.05
29,23,0,24,0,0.408,0,0.05
29,22,0,11,0,0.187,0,0.05
29,21,0.05555555556,18,1,0.306,0.017,0.07
29,20,0.05555555556,18,1,0.306,0.017,0.07
29,19,0.05,20,1,0.34,0.017,0.07
29,18,0,17,0,0.289,0,0.05
29,17,0,16,0,0.272,0,0.05
29,16,0,13,0,0.221,0,0.05
29,15,0.2,10,2,0.17,0.034,0.14
29,14,0,17,0,0.289,0,0.05
29,13,0,15,0,0.255,0,0.05
29,12,0,9,0,0.153,0,0.05
29,11,0,8,0,0.136,0,0.05
29,10,0.08333333333,12,1,0.204,0.017,0.07
29,9,0.125,8,1,0.136,0.017,0.07
29,8,0.08333333333,12,1,0.204,0.017,0.07
29,7,0.1333333333,15,2,0.255,0.034,0.14
29,6,0.125,16,2,0.272,0.034,0.14
29,5,0,17,0,0.289,0,0.05
29,4,0,10,0,0.17,0,0.05
29,3,0.04761904762,21,1,0.357,0.017,0.07
29,2,0.1111111111,18,2,0.306,0.034,0.14
29,1,0,18,0,0.306,0,0.05
29,0,0.07142857143,14,1,0.238,0.017,0.07
29,-1,0.04761904762,21,1,0.357,0.017,0.07
29,-2,0,17,0,0.289,0,0.05
29,-3,0.05555555556,18,1,0.306,0.017,0.07
29,-4,0,9,0,0.153,0,0.05
29,-5,0.06666666667,15,1,0.255,0.017,0.07
29,-6,0.1428571429,14,2,0.238,0.034,0.14
29,-7,0,19,0,0.323,0,0.05
29,-8,0,8,0,0.136,0,0.05
29,-9,0,7,0,0.119,0,0.05
29,-10,0,16,0,0.272,0,0.05
29,-11,0,10,0,0.17,0,0.05
29,-12,0.1,10,1,0.17,0.017,0.07
29,-13,0,11,0,0.187,0,0.05
29,-14,0,12,0,0.204,0,0.05
29,-15,0,16,0,0.272,0,0.05
29,-16,0.04347826087,23,1,0.391,0.017,0.07
29,-17,0,6,0,0.102,0,0.05
29,-18,0,17,0,0.289,0,0.05
29,-19,0,11,0,0.187,0,0.05
29,-20,0.04545454545,22,1,0.374,0.017,0.07
29,-21,0.05555555556,18,1,0.306,0.017,0.07
29,-22,0,19,0,0.323,0,0.05
29,-23,0.03571428571,28,1,0.476,0.017,0.07
29,-24,0,27,0,0.459,0,0.05
29,-25,0.02631578947,38,1,38,0.02631578947,0.11
29,-26,0,17,0,0.289,0,0.05
29,-27,0,29,0,0.493,0,0.05
29,-28,0,13,0,0.221,0,0.05
29,-29,0,31,0,0.527,0,0.05
29,-30,0,17,0,0.289,0,0.05
29,-31,0,32,0,0.544,0,0.05
29,-32,0.06060606061,33,2,0.561,0.034,0.14
29,-33,0.08333333333,24,2,0.408,0.034,0.14
29,-34,0,25,0,0.425,0,0.05
29,-35,0.04166666667,24,1,0.408,0.017,0.07
29,-36,0,27,0,0.459,0,0.05
29,-37,0,17,0,0.289,0,0.05
29,-38,0,19,0,0.323,0,0.05
29,-39,0.125,8,1,0.136,0.017,0.07
29,-40,0,1,0,0.017,0,0.05
29,42,0,0,0,0,0,0.05
29,41,0,1,0,0.017,0,0.05
29,40,0,4,0,0.068,0,0.05
29,-40,0,1,0,0.017,0,0.05
29,-41,0,1,0,0.017,0,0.05
29,-42,0,0,0,0,0,0.05
28,40,0,4,0,0.068,0,0.05
28,39,0,4,0,0.068,0,0.05
28,38,0,5,0,0.085,0,0.05
28,37,0.1111111111,9,1,0.153,0.017,0.07
28,36,0,8,0,0.136,0,0.05
28,35,0,8,0,0.136,0,0.05
28,34,0,6,0,0.102,0,0.05
28,33,0,10,0,0.17,0,0.05
28,32,0,13,0,0.221,0,0.05
28,31,0,9,0,0.153,0,0.05
28,30,0,8,0,0.136,0,0.05
28,29,0,15,0,0.255,0,0.05
28,28,0,7,0,0.119,0,0.05
28,27,0.0625,16,1,0.272,0.017,0.07
28,26,0.1428571429,7,1,0.119,0.017,0.07
28,25,0,3,0,0.051,0,0.05
28,24,0,2,0,0.034,0,0.05
28,23,0,9,0,0.153,0,0.05
28,22,0.07142857143,14,1,0.238,0.017,0.07
28,21,0,3,0,0.051,0,0.05
28,20,0,12,0,0.204,0,0.05
28,19,0,6,0,0.102,0,0.05
28,18,0,11,0,0.187,0,0.05
28,17,0,1,0,0.017,0,0.05
28,16,0.1666666667,6,1,0.102,0.017,0.07
28,15,0,6,0,0.102,0,0.05
28,14,0,4,0,0.068,0,0.05
28,13,0.125,8,1,0.136,0.017,0.07
28,12,0,4,0,0.068,0,0.05
28,11,0,5,0,0.085,0,0.05
28,10,0,6,0,0.102,0,0.05
28,9,0.1428571429,7,1,0.119,0.017,0.07
28,8,0,4,0,0.068,0,0.05
28,7,0,15,0,0.255,0,0.05
28,6,0,2,0,0.034,0,0.05
28,5,0,16,0,0.272,0,0.05
28,4,0.1111111111,9,1,0.153,0.017,0.07
28,3,0,15,0,0.255,0,0.05
28,2,0,2,0,0.034,0,0.05
28,1,0,11,0,0.187,0,0.05
28,0,0.08333333333,12,1,0.204,0.017,0.07
28,-1,0,10,0,0.17,0,0.05
28,-2,0,7,0,0.119,0,0.05
28,-3,0,9,0,0.153,0,0.05
28,-4,0,6,0,0.102,0,0.05
28,-5,0,8,0,0.136,0,0.05
28,-6,0,5,0,0.085,0,0.05
28,-7,0,9,0,0.153,0,0.05
28,-8,0,6,0,0.102,0,0.05
28,-9,0,4,0,0.068,0,0.05
28,-10,0.3333333333,3,1,0.051,0.017,0.07
28,-11,0,5,0,0.085,0,0.05
28,-12,0,6,0,0.102,0,0.05
28,-13,0,5,0,0.085,0,0.05
28,-14,0,7,0,0.119,0,0.05
28,-15,0,4,0,0.068,0,0.05
28,-16,0,7,0,0.119,0,0.05
28,-17,0,5,0,0.085,0,0.05
28,-18,0,11,0,0.187,0,0.05
28,-19,0.1428571429,7,1,0.119,0.017,0.07
28,-20,0.2,10,2,0.17,0.034,0.14
28,-21,0,9,0,0.153,0,0.05
28,-22,0.1666666667,6,1,0.102,0.017,0.07
28,-23,0.1428571429,14,2,0.238,0.034,0.14
28,-24,0,9,0,0.153,0,0.05
28,-25,0,15,0,0.255,0,0.05
28,-26,0,7,0,0.119,0,0.05
28,-27,0.1333333333,15,2,0.255,0.034,0.14
28,-28,0,10,0,0.17,0,0.05
28,-29,0,10,0,0.17,0,0.05
28,-30,0,10,0,0.17,0,0.05
28,-31,0.05,20,1,0.34,0.017,0.07
28,-32,0,9,0,0.153,0,0.05
28,-33,0,16,0,0.272,0,0.05
28,-34,0,10,0,0.17,0,0.05
28,-35,0.125,16,2,0.272,0.034,0.14
28,-36,0,16,0,0.272,0,0.05
28,-37,0.1538461538,13,2,0.221,0.034,0.14
28,-38,0,11,0,0.187,0,0.05
28,-39,0,1,0,0.017,0,0.05
28,-40,0,2,0,0.034,0,0.05
28,42,0,0,0,0,0,0.05
28,41,0,0,0,0,0,0.05
28,40,0,4,0,0.068,0,0.05
28,-40,0,2,0,0.034,0,0.05
28,-41,0,0,0,0,0,0.05
28,-42,0,0,0,0,0,0.05
27,40,0,0,0,0,0,0.05
27,39,0.3333333333,6,2,0.102,0.034,0.14
27,38,0,4,0,0.068,0,0.05
27,37,0,1,0,0.017,0,0.05
27,36,0,2,0,0.034,0,0.05
27,35,0.2,5,1,0.085,0.017,0.07
27,34,0,5,0,0.085,0,0.05
27,33,0,8,0,0.136,0,0.05
27,32,0,3,0,0.051,0,0.05
27,31,0,8,0,0.136,0,0.05
27,30,0,4,0,0.068,0,0.05
27,29,0,5,0,0.085,0,0.05
27,28,0,1,0,0.017,0,0.05
27,27,0,7,0,0.119,0,0.05
27,26,0,4,0,0.068,0,0.05
27,25,0,3,0,0.051,0,0.05
27,24,0,1,0,0.017,0,0.05
27,23,0,3,0,0.051,0,0.05
27,22,0,0,0,0,0,0.05
27,21,0,5,0,0.085,0,0.05
27,20,0,2,0,0.034,0,0.05
27,19,0,1,0,0.017,0,0.05
27,18,0,3,0,0.051,0,0.05
27,17,0,3,0,0.051,0,0.05
27,16,0.3333333333,3,1,0.051,0.017,0.07
27,15,0,1,0,0.017,0,0.05
27,14,0,4,0,0.068,0,0.05
27,13,0,0,0,0,0,0.05
27,12,0,5,0,0.085,0,0.05
27,11,0,5,0,0.085,0,0.05
27,10,0,0,0,0,0,0.05
27,9,0,2,0,0.034,0,0.05
27,8,0,2,0,0.034,0,0.05
27,7,0,2,0,0.034,0,0.05
27,6,0,2,0,0.034,0,0.05
27,5,0,4,0,0.068,0,0.05
27,4,0,5,0,0.085,0,0.05
27,3,0,2,0,0.034,0,0.05
